frame,color,cx,cy,x,y,w,h,area
148,red,79.50,668.50,64,666,32,6,192
148,red,70.78,682.61,48,679,45,9,197
148,red,158.40,681.16,149,680,19,4,62
148,red,23.62,707.26,0,684,58,52,2317
148,red,2864.84,859.66,2762,706,180,324,24315
148,red,110.61,728.11,93,725,37,7,250
148,red,37.62,859.23,32,856,14,6,56
148,red,2909.50,873.50,2908,868,4,12,48
148,red,2882.49,973.07,2876,967,18,19,144
148,red,2926.68,1028.34,2924,1025,7,8,47
148,red,2915.83,1083.90,2912,1078,9,13,63
148,red,195.50,1091.50,192,1088,8,8,64
148,red,2878.90,1343.81,2771,1184,322,290,37507
148,red,3112.81,1212.45,3086,1185,46,51,1091
148,red,399.41,1376.40,366,1330,68,94,5440
148,red,3118.35,1406.50,3096,1397,56,20,297
148,red,3344.90,1402.37,3332,1398,26,10,125
148,red,3190.28,1403.56,3184,1402,14,4,54
148,red,3239.41,1409.54,3227,1404,25,12,140
148,red,3282.29,1420.19,3257,1407,53,27,418
148,red,3354.13,1422.77,3326,1412,50,24,297
148,red,3128.57,1421.72,3121,1417,16,9,61
148,red,3185.06,1429.93,3175,1419,25,25,135
148,red,3204.19,1424.32,3196,1421,15,9,57
148,red,3238.85,1425.81,3233,1422,14,9,54
148,red,3224.10,1435.88,3216,1430,18,12,68
148,red,3259.56,1436.20,3252,1432,15,9,50
148,red,3092.17,1446.51,3083,1444,19,9,78
148,red,3124.06,1455.93,3112,1446,28,19,251
148,red,3004.17,1455.33,3000,1450,10,15,72
148,red,3154.09,1457.71,3150,1454,10,8,45
148,red,3319.34,1466.54,3300,1463,44,7,204
148,red,3175.11,1468.61,3164,1464,24,12,94
148,red,3255.31,1480.25,3216,1466,79,31,693
148,red,3364.05,1492.46,3342,1466,37,48,632
148,red,3314.00,1490.50,3296,1488,32,9,126
148,red,3179.51,1497.83,3170,1492,22,12,71
148,red,274.55,1496.70,256,1494,36,7,132
148,red,2976.81,1562.53,2865,1504,189,122,4935
148,red,3090.22,1529.70,3030,1510,107,39,1173
148,red,3215.67,1514.25,3203,1510,25,11,122
148,red,3180.16,1519.56,3168,1518,26,4,94
148,red,3230.89,1529.11,3222,1528,18,4,57
148,red,3148.85,1540.18,3140,1538,19,6,73
148,red,3182.83,1569.77,3105,1539,173,62,3685
148,red,2893.70,1585.73,2883,1584,23,4,73
148,red,2952.21,1594.40,2939,1586,23,14,154
148,red,3354.57,1592.16,3335,1586,44,14,199
148,red,3061.78,1598.56,3042,1590,38,20,220
148,red,2944.56,1630.37,2878,1597,126,60,1333
148,red,3044.03,1631.76,3025,1622,41,18,226
148,red,3007.50,1660.00,3003,1655,10,9,54
148,red,2894.44,1669.47,2884,1667,22,7,80
148,red,2934.36,1670.63,2928,1667,15,9,94
148,red,2959.48,1682.47,2947,1679,26,8,97
148,red,3114.71,1692.09,3092,1684,49,20,329
148,red,3294.31,1722.05,3240,1714,102,20,811
148,red,3236.24,1736.32,3231,1730,12,14,75
148,red,91.27,1890.20,84,1888,14,6,71
148,red,2978.65,1895.93,2972,1894,14,5,46
148,red,3254.34,1950.64,3249,1947,12,10,53
148,red,3351.03,1956.66,3336,1951,27,9,105
148,red,3216.00,1955.47,3201,1954,33,4,112
148,red,3023.16,1984.08,2995,1979,53,8,215
148,red,3335.25,2017.09,3315,2012,37,9,163
148,red,2952.45,2156.73,2946,2154,14,6,77
148,blue,2853.38,695.25,2848,687,12,19,196
148,blue,1090.12,1368.08,1069,1343,43,49,1810
148,blue,2766.16,1375.47,2742,1350,48,48,1704
148,blue,428.61,1790.93,404,1748,48,84,2989
148,blue,380.00,1764.96,378,1760,6,12,52
148,blue,3320.53,1802.52,3308,1760,24,81,780
149,red,74.12,564.17,29,540,73,46,1733
149,red,131.00,570.20,128,564,8,12,80
149,red,154.67,578.33,150,574,10,10,96
149,red,2855.20,849.03,2743,596,197,432,28402
149,red,169.36,607.87,160,600,20,20,252
149,red,2748.95,643.63,2744,638,12,12,109
149,red,174.50,663.50,160,662,30,4,120
149,red,157.92,681.15,148,680,20,4,65
149,red,24.57,708.88,0,682,60,56,2385
149,red,110.60,728.10,93,725,37,7,248
149,red,192.06,750.23,186,748,12,6,47
149,red,133.83,759.47,127,757,13,8,60
149,red,37.36,858.98,32,856,14,6,64
149,red,2867.97,1337.08,2765,1181,325,289,32669
149,red,3111.24,1213.45,3086,1185,46,50,1165
149,red,399.59,1376.63,366,1330,68,94,5484
149,red,3124.28,1406.19,3086,1397,79,21,405
149,red,3344.82,1402.34,3332,1398,25,10,119
149,red,3190.28,1403.56,3184,1402,14,4,54
149,red,3271.54,1417.87,3226,1404,89,32,603
149,red,3219.46,1431.08,3210,1412,20,36,165
149,red,3357.04,1424.83,3326,1412,52,28,365
149,red,3187.95,1433.56,3174,1418,29,36,222
149,red,3094.86,1428.84,3092,1423,8,12,58
149,red,3239.07,1426.00,3233,1422,14,9,59
149,red,2949.47,1435.61,2944,1432,15,8,85
149,red,3267.99,1439.07,3252,1432,28,22,156
149,red,2914.71,1450.95,2910,1436,14,27,161
149,red,3092.30,1446.56,3083,1444,19,9,79
149,red,3126.19,1455.82,3112,1445,34,21,330
149,red,3297.07,1447.24,3291,1445,15,5,46
149,red,3004.48,1452.61,3000,1450,10,7,54
149,red,3154.75,1458.64,3150,1454,11,11,53
149,red,3307.91,1466.87,3280,1463,62,12,279
149,red,3277.49,1482.19,3217,1464,111,40,1007
149,red,3357.69,1490.66,3336,1466,43,46,703
149,red,271.81,1496.64,250,1493,42,8,165
149,red,3129.56,1497.61,3123,1493,13,11,54
149,red,3102.58,1524.17,3065,1509,71,40,691
149,red,3198.00,1516.99,3164,1509,65,13,306
149,red,2996.18,1549.97,2890,1512,199,98,4241
149,red,2997.71,1515.84,2988,1514,22,5,85
149,red,3290.36,1538.15,3276,1536,27,6,92
149,red,3174.37,1570.70,3106,1539,126,62,2947
149,red,2950.21,1556.19,2944,1547,14,18,91
149,red,2861.45,1560.11,2849,1550,23,23,262
149,red,2833.36,1571.88,2826,1570,16,5,66
149,red,3245.70,1574.66,3242,1570,10,12,50
149,red,3334.75,1575.25,3328,1572,13,10,60
149,red,3092.20,1579.70,3081,1576,20,9,114
149,red,2855.88,1582.80,2837,1580,38,10,136
149,red,3366.55,1591.03,3358,1586,21,8,93
149,red,3062.02,1598.37,3049,1590,29,19,160
149,red,3088.43,1593.13,3085,1590,9,7,46
149,red,3296.55,1594.60,3258,1591,69,7,286
149,red,2998.72,1595.90,2992,1593,14,6,67
149,red,2952.04,1619.04,2902,1606,108,23,672
149,red,2891.45,1613.33,2886,1611,12,5,51
149,red,3050.96,1627.04,3039,1618,32,22,207
149,red,2922.28,1636.56,2914,1635,18,5,54
149,red,3007.00,1660.17,3001,1655,11,9,54
149,red,3105.64,1688.82,3074,1684,65,13,283
149,red,3321.19,1717.81,3312,1716,20,4,63
149,red,3248.65,1723.10,3244,1720,10,7,60
149,red,91.27,1890.20,84,1888,14,6,71
149,red,3218.60,1954.42,3202,1948,32,10,120
149,red,3342.14,1957.02,3328,1955,28,5,91
149,red,3118.71,1975.21,3105,1974,29,4,84
149,red,3062.79,1980.37,3056,1978,15,8,57
149,red,3032.02,1984.59,3016,1983,32,4,121
149,red,3335.20,2016.84,3315,2012,36,9,177
149,blue,2832.62,693.02,2826,685,14,17,200
149,blue,1090.32,1368.02,1069,1343,43,49,1811
149,blue,2766.00,1375.52,2740,1350,50,48,1715
149,blue,428.65,1790.91,404,1748,48,85,3000
149,blue,380.00,1764.96,378,1760,6,12,52
149,blue,3320.57,1802.29,3308,1760,24,81,771
150,red,66.52,566.15,0,540,102,46,1882
150,red,131.00,570.20,128,564,8,12,80
150,red,154.67,578.33,150,574,10,10,96
150,red,2844.75,843.06,2725,598,208,428,31672
150,red,171.57,612.50,164,608,16,12,120
150,red,2737.64,643.50,2734,640,10,10,64
150,red,175.26,667.55,160,664,32,8,252
150,red,25.90,706.56,0,672,60,66,2564
150,red,157.92,681.15,148,680,20,4,65
150,red,110.67,728.12,93,725,37,7,247
150,red,31.92,858.86,24,856,15,6,63
150,red,2837.32,962.62,2832,960,13,6,68
150,red,2834.72,976.17,2828,974,14,6,72
150,red,2827.06,1315.34,2734,1176,162,293,31986
150,red,3111.31,1213.54,3086,1185,46,51,1177
150,red,399.69,1376.62,366,1330,69,94,5480
150,red,3008.75,1417.60,2910,1392,188,64,4308
150,red,3116.34,1405.99,3086,1397,66,20,315
150,red,3181.57,1428.92,3152,1398,51,56,329
150,red,3344.74,1402.30,3332,1398,25,10,120
150,red,3190.28,1403.56,3184,1402,14,4,54
150,red,3271.71,1417.84,3227,1404,88,32,587
150,red,3359.77,1423.53,3326,1410,53,31,500
150,red,3127.96,1421.28,3122,1418,15,8,46
150,red,3239.07,1426.00,3233,1422,14,9,59
150,red,3219.99,1436.84,3207,1427,23,21,135
150,red,3265.48,1438.96,3259,1435,15,9,50
150,red,2975.47,1446.03,2968,1436,18,23,178
150,red,3127.01,1455.71,3113,1445,36,21,364
150,red,3003.68,1455.04,3000,1450,10,15,77
150,red,3279.03,1456.25,3272,1451,16,9,61
150,red,3256.78,1477.88,3224,1463,64,31,609
150,red,3331.91,1482.77,3280,1463,99,49,1662
150,red,3085.22,1471.06,3080,1464,10,15,77
150,red,3202.38,1467.53,3190,1465,24,9,95
150,red,3018.63,1495.49,3011,1491,15,10,78
150,red,272.06,1496.60,250,1493,42,8,160
150,red,3127.91,1498.68,3122,1496,11,8,47
150,red,3040.50,1507.85,3035,1504,12,8,46
150,red,3208.83,1516.56,3202,1509,18,13,140
150,red,3115.90,1516.64,3102,1511,34,10,153
150,red,3245.23,1519.05,3221,1510,53,18,389
150,red,2956.99,1525.32,2928,1513,48,27,813
150,red,2998.88,1518.95,2987,1514,27,12,176
150,red,3055.80,1544.15,3021,1514,97,54,1252
150,red,2918.18,1524.76,2913,1517,11,15,72
150,red,3174.92,1519.51,3156,1518,38,4,121
150,red,2896.24,1528.43,2884,1520,25,14,152
150,red,3209.91,1540.99,3200,1533,26,15,143
150,red,2925.66,1547.58,2920,1536,12,25,131
150,red,3241.67,1543.46,3236,1536,12,13,52
150,red,3296.98,1542.82,3277,1536,36,18,274
150,red,2906.93,1541.65,2898,1539,17,6,69
150,red,2998.14,1547.87,2986,1538,24,19,206
150,red,2967.26,1550.78,2959,1548,18,6,78
150,red,2833.64,1561.96,2830,1553,11,16,113
150,red,3136.51,1571.09,3110,1552,58,40,663
150,red,3185.86,1556.14,3183,1552,8,8,49
150,red,2804.64,1561.82,2794,1554,20,18,158
150,red,2888.13,1558.78,2876,1555,22,10,118
150,red,3213.96,1560.59,3204,1556,16,11,91
150,red,3331.43,1559.04,3327,1557,10,5,47
150,red,2993.96,1568.25,2979,1562,29,16,207
150,red,3062.93,1573.77,3056,1565,18,15,161
150,red,3078.95,1567.59,3071,1565,15,10,66
150,red,3300.73,1568.15,3294,1565,12,11,52
150,red,3335.63,1573.21,3326,1565,17,17,95
150,red,3273.47,1574.09,3261,1572,28,10,116
150,red,2823.35,1581.38,2801,1576,45,12,272
150,red,3093.84,1579.84,3087,1576,14,8,83
150,red,3235.16,1588.69,3227,1578,23,20,141
150,red,3029.20,1597.78,3013,1583,37,27,404
150,red,3179.45,1586.18,3158,1584,40,8,147
150,red,3295.74,1594.43,3283,1591,25,7,77
150,red,2875.76,1605.84,2850,1592,54,30,879
150,red,2995.05,1604.36,2974,1592,34,24,259
150,red,3058.30,1599.65,3049,1596,22,13,120
150,red,2937.64,1620.67,2918,1616,41,12,168
150,red,3040.96,1622.59,3008,1618,63,12,239
150,red,3090.53,1661.53,3087,1656,10,10,45
150,red,3031.82,1676.72,3022,1669,18,18,119
150,red,152.30,1840.61,146,1837,14,7,56
150,red,3368.33,1938.33,3363,1937,13,5,45
150,red,3338.87,2018.13,3332,2017,14,4,45
150,red,2971.48,2157.14,2966,2154,11,6,50
150,blue,2813.88,691.73,2808,684,14,17,208
150,blue,1090.38,1368.11,1069,1342,43,50,1806
150,blue,2762.38,1376.46,2742,1350,40,48,1376
150,blue,428.88,1791.10,405,1748,47,85,2975
150,blue,379.32,1768.00,377,1760,7,19,73
150,blue,3320.61,1802.07,3308,1760,24,81,785
151,red,63.49,567.12,0,540,102,46,2023
151,red,131.20,571.02,128,564,8,14,92
151,red,154.48,578.46,150,574,10,10,92
151,red,172.56,614.86,164,610,16,14,132
151,red,2828.44,840.34,2712,621,208,403,30836
151,red,168.50,652.50,160,650,18,6,108
151,red,26.17,706.96,0,672,62,70,2627
151,red,87.43,681.50,80,680,17,5,58
151,red,158.05,681.18,148,680,20,4,66
151,red,110.89,728.34,93,725,37,8,239
151,red,142.82,759.91,138,758,12,6,55
151,red,32.48,858.88,24,856,16,6,67
151,red,2865.88,949.84,2860,942,16,16,192
151,red,2830.24,959.81,2816,947,40,28,388
151,red,2807.11,964.18,2800,950,18,24,194
151,red,2812.75,1314.13,2708,1169,188,298,39635
151,red,3111.92,1213.75,3086,1185,46,52,1116
151,red,399.84,1376.70,366,1330,69,94,5474
151,red,2657.27,1381.96,2654,1374,8,15,45
151,red,2993.57,1416.35,2910,1395,161,61,3164
151,red,3120.07,1406.27,3096,1397,57,20,296
151,red,3355.88,1419.43,3326,1397,53,53,754
151,red,3190.73,1403.64,3184,1402,15,4,55
151,red,3315.03,1461.13,3227,1404,152,106,3631
151,red,3076.61,1431.21,3054,1409,44,44,770
151,red,3163.18,1417.50,3152,1413,20,12,66
151,red,3213.77,1415.49,3210,1412,8,7,47
151,red,3128.02,1421.27,3122,1418,15,8,45
151,red,3189.08,1440.05,3171,1419,33,35,295
151,red,3216.76,1434.96,3199,1421,31,27,206
151,red,3239.07,1426.05,3233,1422,14,9,60
151,red,3127.50,1453.56,3113,1436,37,32,459
151,red,2975.36,1448.94,2972,1441,8,17,77
151,red,3253.98,1473.14,3224,1451,62,43,671
151,red,3204.83,1463.37,3192,1454,24,20,134
151,red,2925.77,1458.62,2918,1456,17,5,52
151,red,3086.50,1470.31,3080,1464,13,15,109
151,red,3023.11,1491.25,3008,1481,27,20,219
151,red,3054.90,1484.12,3050,1480,12,8,78
151,red,271.12,1496.72,250,1493,42,8,168
151,red,3127.81,1498.69,3122,1496,11,8,48
151,red,3049.51,1512.43,3043,1509,13,11,51
151,red,3107.85,1516.68,3091,1509,46,17,282
151,red,3232.69,1526.66,3200,1509,74,40,909
151,red,2958.04,1525.67,2933,1512,43,28,715
151,red,3050.71,1562.03,2974,1514,166,100,4052
151,red,3174.92,1519.51,3156,1518,38,4,121
151,red,2922.22,1540.70,2900,1524,44,29,313
151,red,3098.71,1536.06,3094,1533,10,10,51
151,red,3188.09,1538.29,3184,1536,10,6,45
151,red,3297.38,1542.84,3276,1536,42,14,289
151,red,2968.42,1550.92,2960,1548,20,6,72
151,red,2775.67,1561.98,2769,1556,15,12,109
151,red,3164.59,1561.00,3160,1557,8,10,51
151,red,3308.64,1577.90,3251,1557,114,41,1608
151,red,2993.08,1565.81,2982,1564,26,8,101
151,red,2778.82,1578.59,2772,1576,14,5,51
151,red,3200.62,1591.85,3154,1578,96,30,1023
151,red,2842.22,1592.43,2834,1588,15,12,111
151,red,2879.62,1598.15,2864,1590,36,14,271
151,red,2956.79,1608.83,2943,1605,27,9,150
151,red,3039.88,1621.43,3008,1617,63,8,234
151,red,3095.19,1659.56,3087,1647,27,19,167
151,red,2954.60,1661.24,2946,1660,17,4,58
151,red,3029.33,1673.06,3022,1669,17,8,54
151,red,153.38,1840.20,146,1837,16,7,79
151,red,3142.42,1988.65,3132,1984,20,13,78
151,red,3157.80,2014.60,3150,2010,16,10,102
151,red,3331.89,2017.82,3318,2016,28,4,79
151,blue,2796.88,691.26,2790,684,15,17,202
151,blue,1090.37,1368.48,1066,1343,46,49,1812
151,blue,2748.19,1384.22,2744,1374,10,21,149
151,blue,429.00,1791.12,406,1748,46,86,2988
151,blue,379.72,1767.16,377,1760,8,17,74
151,blue,3320.46,1801.49,3308,1760,24,80,766
152,red,62.32,568.32,0,540,102,46,2042
152,red,130.05,563.40,122,544,14,42,268
152,red,158.76,579.67,150,562,26,38,376
152,red,174.50,612.70,164,608,18,16,120
152,red,2809.75,847.92,2701,624,192,398,29658
152,red,26.79,707.57,0,672,58,66,2368
152,red,78.38,682.84,64,680,35,8,164
152,red,155.49,681.13,146,680,19,4,61
152,red,111.01,728.38,93,725,37,8,240
152,red,4.00,752.50,0,750,9,6,54
152,red,2889.00,837.50,2886,832,7,12,84
152,red,32.67,858.98,24,856,17,6,66
152,red,2798.12,1312.49,2680,1162,215,305,47091
152,red,3112.20,1212.84,3086,1185,46,52,937
152,red,399.93,1376.67,366,1330,69,94,5475
152,red,2994.56,1415.03,2910,1395,161,65,2546
152,red,3115.03,1404.87,3087,1396,66,19,295
152,red,3352.76,1420.06,3326,1397,53,53,630
152,red,3190.73,1403.64,3184,1402,15,4,55
152,red,3276.52,1436.18,3234,1404,81,71,1169
152,red,3158.53,1413.53,3152,1409,13,9,45
152,red,3371.18,1413.03,3364,1408,15,10,77
152,red,3077.88,1422.79,3058,1411,39,22,315
152,red,3213.77,1415.49,3210,1412,8,7,47
152,red,3178.36,1421.36,3174,1419,9,6,45
152,red,3217.52,1435.55,3197,1421,35,27,269
152,red,3239.07,1426.05,3233,1422,14,9,60
152,red,3193.07,1442.15,3186,1426,18,27,174
152,red,3049.00,1436.00,3042,1430,14,10,49
152,red,3059.01,1446.76,3054,1437,11,22,98
152,red,3116.96,1442.26,3104,1436,26,15,187
152,red,3340.95,1445.27,3326,1438,30,13,184
152,red,2976.10,1448.66,2972,1441,10,15,79
152,red,3090.13,1445.13,3084,1444,14,4,45
152,red,3143.10,1452.05,3138,1449,12,7,59
152,red,3238.00,1462.37,3224,1451,27,29,290
152,red,3336.74,1479.10,3296,1453,83,57,2029
152,red,3210.96,1460.71,3206,1455,10,14,76
152,red,3018.87,1462.22,3012,1459,16,7,63
152,red,3268.97,1480.15,3259,1466,23,28,276
152,red,3066.33,1475.67,3064,1470,8,10,45
152,red,3022.81,1483.91,3009,1476,25,15,116
152,red,3055.79,1483.60,3050,1479,13,9,82
152,red,3243.11,1490.68,3233,1487,22,8,62
152,red,274.16,1496.98,256,1494,38,7,167
152,red,3133.01,1514.33,3091,1496,103,26,556
152,red,3285.65,1504.04,3278,1501,15,10,68
152,red,3072.80,1515.36,3065,1509,19,12,102
152,red,2956.04,1524.11,2925,1512,51,27,664
152,red,3240.47,1521.58,3214,1513,60,15,363
152,red,3060.74,1560.81,2978,1514,164,96,4177
152,red,3267.79,1573.16,3166,1525,193,83,3230
152,red,2923.11,1540.31,2908,1526,36,27,232
152,red,3295.98,1542.32,3264,1536,54,19,241
152,red,2992.50,1543.50,2990,1538,6,12,72
152,red,2827.43,1579.54,2811,1575,29,9,122
152,red,3013.55,1585.02,3009,1582,9,8,49
152,red,2852.88,1596.49,2848,1590,13,14,76
152,red,2884.99,1597.83,2868,1593,31,11,199
152,red,2962.12,1606.12,2955,1605,16,4,51
152,red,3039.83,1621.70,3008,1618,63,8,257
152,red,2936.41,1643.16,2928,1637,16,15,85
152,red,3089.80,1661.20,3087,1656,9,9,45
152,red,2958.94,1661.54,2945,1660,29,4,105
152,red,3263.08,1751.49,3254,1749,20,8,65
152,red,154.00,1840.35,146,1838,16,6,68
152,red,2989.19,1921.07,2969,1913,47,14,390
152,red,3367.99,1931.34,3360,1928,17,8,100
152,red,3185.82,1984.02,3178,1979,16,9,65
152,red,3142.01,1985.21,3131,1984,24,4,67
152,blue,2781.18,691.16,2775,684,13,16,187
152,blue,1090.54,1368.34,1069,1343,43,49,1804
152,blue,429.00,1791.03,405,1748,47,86,3001
152,blue,378.89,1769.51,377,1761,5,19,63
152,blue,3320.67,1801.67,3309,1760,23,80,764
153,red,54.39,571.72,0,540,102,56,2581
153,red,152.75,579.25,122,544,62,80,1744
153,red,2794.81,844.91,2684,625,193,397,27420
153,red,28.63,711.96,0,674,58,66,1918
153,red,91.19,681.15,82,679,21,6,75
153,red,155.49,681.13,146,680,19,4,61
153,red,111.68,728.54,93,725,38,8,250
153,red,11.82,753.51,0,746,32,16,293
153,red,2872.19,847.56,2870,838,6,20,77
153,red,32.93,858.81,24,856,17,6,74
153,red,2787.77,929.67,2780,925,14,10,61
153,red,2831.16,956.97,2822,947,16,17,140
153,red,2783.30,1309.56,2653,1154,241,310,50232
153,red,3112.33,1213.19,3086,1185,46,52,1005
153,red,399.91,1376.59,367,1330,68,94,5461
153,red,3010.67,1414.36,2912,1395,180,51,3193
153,red,3356.15,1419.48,3326,1397,53,53,750
153,red,2925.17,1401.23,2913,1398,21,10,103
153,red,3124.53,1405.08,3096,1402,57,6,202
153,red,3190.68,1403.58,3184,1402,15,4,57
153,red,3316.09,1464.70,3227,1404,152,107,4715
153,red,3214.96,1429.23,3197,1409,35,39,402
153,red,3187.69,1437.20,3174,1418,30,35,336
153,red,3239.07,1426.00,3233,1422,14,9,59
153,red,3091.65,1438.01,3082,1428,24,20,287
153,red,2915.27,1441.50,2910,1436,14,18,107
153,red,3060.39,1443.70,3055,1437,10,12,61
153,red,3124.31,1442.38,3119,1436,11,15,96
153,red,3146.27,1453.24,3138,1449,19,10,88
153,red,3237.41,1460.19,3224,1452,28,17,237
153,red,3211.20,1461.29,3206,1455,10,14,96
153,red,3019.53,1462.81,3013,1460,15,7,58
153,red,3060.92,1479.63,3052,1471,20,17,142
153,red,3023.32,1479.05,3019,1474,11,11,59
153,red,3243.11,1490.68,3233,1487,22,8,62
153,red,275.94,1496.89,256,1493,42,8,212
153,red,313.54,1494.19,306,1492,16,6,54
153,red,3149.03,1518.94,3088,1496,110,48,843
153,red,3245.27,1518.06,3214,1501,55,27,558
153,red,3286.00,1504.09,3279,1501,14,10,65
153,red,2927.18,1526.61,2904,1504,46,40,405
153,red,3069.53,1556.88,2979,1508,173,95,4479
153,red,3071.28,1514.88,3066,1509,14,11,80
153,red,2964.57,1527.27,2949,1514,27,26,378
153,red,3285.00,1563.43,3200,1524,149,74,2837
153,red,2993.44,1544.69,2989,1538,13,13,96
153,red,3136.50,1541.44,3130,1539,14,5,54
153,red,2716.40,1558.32,2710,1549,12,17,97
153,red,3188.16,1557.02,3183,1552,12,9,51
153,red,2788.74,1570.70,2779,1568,18,6,69
153,red,3214.81,1592.52,3178,1585,73,23,704
153,red,2998.75,1602.60,2955,1590,69,20,481
153,red,2884.82,1600.24,2864,1594,43,10,199
153,red,3029.37,1620.86,3008,1616,43,9,202
153,red,2935.35,1641.77,2928,1636,13,15,78
153,red,3026.70,1644.04,3019,1642,19,9,69
153,red,3089.19,1658.21,3078,1647,19,18,140
153,red,3009.27,1659.60,3006,1655,7,9,45
153,red,2954.83,1661.43,2946,1660,18,4,69
153,red,156.04,1840.10,147,1837,18,7,72
153,red,3047.59,1924.63,3040,1923,16,4,46
153,blue,2765.50,691.34,2760,684,13,16,189
153,blue,1090.52,1368.37,1069,1343,43,49,1806
153,blue,429.02,1791.10,405,1748,47,86,3001
153,blue,3320.79,1801.92,3310,1758,22,83,784
153,blue,378.92,1769.45,377,1761,5,19,64
154,red,50.41,570.62,0,540,102,56,2209
154,red,151.44,579.32,128,552,50,56,1240
154,red,2850.33,652.10,2840,624,23,50,558
154,red,27.32,706.85,0,672,58,68,2536
154,red,91.19,681.15,82,679,21,6,75
154,red,157.00,681.05,146,679,22,5,76
154,red,2780.75,847.71,2682,680,176,342,25578
154,red,111.63,728.64,93,725,38,8,251
154,red,2888.77,781.37,2884,737,11,85,461
154,red,11.82,753.51,0,746,32,16,293
154,red,184.08,751.06,178,749,14,5,50
154,red,34.97,858.94,28,856,14,6,63
154,red,2812.27,940.69,2810,933,6,17,91
154,red,2700.77,1289.48,2629,1148,131,292,24217
154,red,2838.65,1317.72,2766,1176,128,288,24688
154,red,3112.97,1212.50,3086,1185,46,52,1039
154,red,399.87,1376.70,367,1330,68,94,5448
154,red,3013.88,1408.23,2946,1395,146,27,2141
154,red,3323.37,1455.77,3234,1397,145,115,5211
154,red,2928.61,1402.56,2914,1398,30,10,108
154,red,3108.85,1405.60,3096,1403,28,5,95
154,red,3144.08,1404.79,3134,1402,19,6,75
154,red,3190.68,1403.58,3184,1402,15,4,57
154,red,2777.45,1413.53,2770,1405,16,19,116
154,red,3210.43,1413.25,3202,1409,17,10,91
154,red,2914.82,1423.31,2912,1417,9,12,67
154,red,2932.52,1422.10,2928,1416,10,13,63
154,red,3187.79,1437.57,3174,1418,31,36,345
154,red,3239.32,1426.12,3234,1422,13,9,56
154,red,3219.76,1437.22,3208,1426,21,22,135
154,red,3012.59,1432.89,2990,1428,50,10,283
154,red,3091.17,1439.64,3082,1428,24,20,206
154,red,3122.43,1441.11,3115,1432,16,19,129
154,red,2913.73,1442.91,2910,1436,9,18,74
154,red,3056.62,1441.33,3043,1437,22,16,127
154,red,3143.76,1451.68,3139,1448,12,8,63
154,red,3243.39,1460.93,3235,1456,17,13,112
154,red,3221.15,1476.63,3216,1471,12,10,62
154,red,3275.26,1481.72,3266,1472,22,22,243
154,red,312.67,1494.33,306,1492,14,6,48
154,red,3121.65,1512.96,3080,1493,68,28,500
154,red,275.68,1497.12,256,1494,42,8,186
154,red,3248.79,1518.38,3216,1501,62,27,652
154,red,2985.92,1521.23,2914,1508,158,33,1188
154,red,3159.85,1514.31,3156,1510,10,11,55
154,red,3183.82,1525.28,3168,1518,30,13,223
154,red,3079.07,1561.88,3017,1532,136,68,3705
154,red,3249.42,1540.84,3204,1533,99,16,713
154,red,2994.11,1545.00,2989,1537,13,14,81
154,red,2926.02,1557.76,2921,1555,13,6,51
